Fecha,spy,spy_lag1,MSCI,SPDR,EZU,EWJ,QQQ,sp500,dji,nasdaq,Price
2021-02-12,1.3899999999999864,-4.109999999999957,-0.75,-0.6699999999999982,-0.2700000000000031,-0.4900000000000091,-0.8199999999999932,-27.90000000000009,-51.280000000002474,-173.01000000000022,389.85
2021-02-16,-4.109999999999957,3.5399999999999636,0.28999999999999915,-0.120000000000001,0.46000000000000085,0.25,3.0600000000000023,21.09999999999991,-13.529999999998836,240.5699999999997,393.96
2021-02-17,3.5399999999999636,0.8300000000000409,0.04999999999999716,-0.029999999999997584,0.20000000000000284,1.1099999999999994,3.6899999999999977,2.599999999999909,-72.98999999999796,96.97999999999956,390.42
2021-02-18,0.8300000000000409,-2.480000000000018,0.4200000000000017,-0.25000000000000355,-0.27999999999999403,-0.28000000000000114,-1.3799999999999955,-5.299999999999727,54.469999999997526,-114.53000000000065,389.59
2021-02-19,-2.480000000000018,5.009999999999991,2.5600000000000023,-0.05999999999999517,0.14000000000000057,0.37000000000000455,4.520000000000039,35.59999999999991,123.01000000000204,215.0,392.07
2021-02-22,5.009999999999991,2.3999999999999773,-0.8599999999999994,-0.6400000000000006,0.17999999999999972,0.28000000000000114,5.439999999999998,28.5,-120.77000000000044,451.59000000000015,387.06
2021-02-23,2.3999999999999773,-1.669999999999959,-0.490000000000002,-0.020000000000003126,0.14000000000000057,1.1400000000000006,2.740000000000009,-16.59999999999991,2.139999999999418,-137.63999999999942,384.66
2021-02-24,-1.669999999999959,-4.080000000000041,-0.3299999999999983,-0.8599999999999994,-0.17999999999999972,0.060000000000002274,2.7399999999999523,-42.100000000000364,-456.1899999999987,-112.38999999999942,386.33
2021-02-25,-4.080000000000041,6.060000000000002,1.1799999999999997,0.9299999999999997,-0.060000000000002274,0.5099999999999909,-3.009999999999991,76.10000000000036,554.6499999999978,279.7399999999998,390.41
2021-02-26,6.060000000000002,-1.2399999999999523,1.1199999999999974,0.030000000000001137,-0.46999999999999886,-0.6099999999999994,-5.1200000000000045,-2.800000000000182,335.3899999999994,-173.26000000000022,384.35
2021-03-01,-1.2399999999999523,-4.230000000000018,1.2199999999999989,-0.4200000000000017,-0.13000000000000256,0.5499999999999972,-0.6599999999999682,-61.09999999999991,-469.4699999999975,-193.29000000000087,385.59
2021-03-02,-4.230000000000018,4.029999999999973,-0.2099999999999973,-0.04999999999999716,0.17999999999999972,0.09000000000000341,1.1299999999999955,39.59999999999991,182.40999999999985,263.2000000000007,389.82
2021-03-03,4.029999999999973,4.569999999999993,-1.7200000000000024,-0.03999999999999915,-0.020000000000003126,0.25,0.37999999999999545,45.5,63.95000000000073,382.2600000000002,385.79
2021-03-04,4.569999999999993,0.7600000000000477,0.19000000000000483,-0.2700000000000031,-0.20000000000000284,-0.4300000000000068,-2.6899999999999977,24.90000000000009,259.8299999999981,93.94999999999891,381.22
2021-03-05,0.7600000000000477,-4.2000000000000455,0.46999999999999886,-0.3200000000000003,0.01999999999999602,0.6199999999999903,0.5600000000000023,-50.80000000000018,-482.97000000000116,-44.219999999999345,380.46
2021-03-08,-4.2000000000000455,-1.1899999999999977,1.4699999999999989,0.09000000000000341,-0.5799999999999983,-0.47999999999998977,-7.53000000000003,-7.5,-380.1999999999971,-18.80999999999949,384.66
2021-03-09,-1.1899999999999977,-3.839999999999975,-0.8500000000000014,-0.12000000000000455,-0.39000000000000057,-0.15000000000000568,-4.3799999999999955,-40.09999999999991,-14.610000000000582,-311.65999999999985,385.85
2021-03-10,-3.839999999999975,-2.5400000000000205,-1.2800000000000011,-0.3500000000000014,-0.30000000000000426,0.22999999999998977,-4.8799999999999955,-23.5,-447.5400000000009,-38.57999999999993,389.69
2021-03-11,-2.5400000000000205,0.160000000000025,-0.04999999999999716,-0.4799999999999969,0.45000000000000284,-0.47999999999998977,4.170000000000016,-9.0,-107.90000000000146,50.5,392.23
2021-03-12,0.160000000000025,-2.259999999999991,0.29999999999999716,-0.0799999999999983,0.14999999999999858,-0.04999999999999716,-0.3299999999999841,-18.5,-336.43999999999505,-100.65999999999985,392.07
2021-03-15,-2.259999999999991,-2.740000000000009,-0.490000000000002,0.509999999999998,-0.09000000000000341,-0.3199999999999932,-2.259999999999991,-30.59999999999991,-167.9100000000035,-199.70000000000073,394.33
2021-03-16,-2.740000000000009,2.5400000000000205,0.6700000000000017,-0.07000000000000028,0.09000000000000341,0.12000000000000455,3.1300000000000523,24.0,141.2300000000032,186.25,397.07
2021-03-17,2.5400000000000205,0.049999999999954525,-1.0399999999999991,-0.3299999999999983,0.28999999999999915,-0.23000000000000398,5.03000000000003,-3.900000000000091,-102.6400000000067,-12.280000000000655,394.53
2021-03-18,0.049999999999954525,4.600000000000023,-0.060000000000002274,0.4399999999999977,0.11999999999999744,-0.45999999999999375,0.17000000000001592,40.40000000000009,69.80000000000291,229.3000000000011,394.48
2021-03-19,4.600000000000023,-0.14999999999997726,0.0800000000000054,0.5300000000000011,-0.03999999999999915,0.6899999999999977,-2.0600000000000023,-3.400000000000091,256.5400000000009,-158.88000000000102,389.88
2021-03-22,-0.14999999999997726,-1.8800000000000523,0.11999999999999744,0.39000000000000057,0.22999999999999687,0.769999999999996,-1.1200000000000045,-21.09999999999991,-89.68000000000029,-102.64999999999964,390.03
2021-03-23,-1.8800000000000523,0.910000000000025,0.3100000000000023,0.030000000000001137,-0.00999999999999801,0.8400000000000034,-1.4099999999999682,17.699999999999818,220.61999999999898,92.19000000000051,391.91
2021-03-24,0.910000000000025,5.019999999999982,1.1699999999999946,0.14000000000000057,0.18999999999999773,-0.10000000000000853,1.8999999999999773,40.59999999999991,124.06999999999971,444.65999999999985,391.0
2021-03-25,5.019999999999982,-4.949999999999989,-0.5799999999999983,-0.9299999999999997,-0.18999999999999773,-0.21000000000000796,0.22000000000002728,-37.79999999999973,-334.2599999999984,-151.45000000000073,385.98
2021-03-26,-4.949999999999989,-3.4699999999999704,0.5900000000000034,0.29999999999999716,0.269999999999996,0.5,0.5500000000000114,-52.20000000000027,-406.4800000000032,-107.93999999999869,390.93
2021-03-29,-3.4699999999999704,-0.020000000000038654,-0.30000000000000426,-0.35999999999999943,0.09000000000000341,0.6499999999999915,2.009999999999991,6.0,-40.32999999999447,95.17000000000007,394.4
2021-03-30,-0.020000000000038654,-0.9199999999999591,-0.4399999999999977,0.00999999999999801,0.030000000000001137,0.8500000000000085,-1.8400000000000318,-3.899999999999636,11.839999999996508,-113.77000000000044,394.42
2021-03-31,-0.9199999999999591,-3.0600000000000023,-0.46000000000000085,0.240000000000002,-0.3299999999999983,-0.1600000000000108,-3.9399999999999977,-25.600000000000364,61.45999999999913,-291.7600000000002,395.34
2021-04-01,-3.0600000000000023,-5.060000000000002,-0.22999999999999687,-0.8400000000000034,-0.44999999999999574,-0.35999999999999943,-2.5600000000000023,-41.59999999999991,-167.79999999999563,-180.5699999999997,398.4
2021-04-05,-5.060000000000002,-2.3000000000000114,-0.21999999999999886,0.18000000000000682,0.5700000000000003,1.1099999999999994,0.3199999999999932,-41.19999999999982,-277.6399999999994,-86.77000000000044,403.46
2021-04-06,-2.3000000000000114,-0.18000000000000682,-0.490000000000002,-0.11000000000000654,-0.03999999999999915,0.10000000000000853,0.48999999999995225,1.2999999999997272,55.0399999999936,6.3700000000008,405.76
2021-04-07,-0.18000000000000682,-1.990000000000009,0.060000000000002274,0.060000000000002274,-0.060000000000002274,-0.09999999999999432,-2.930000000000007,-15.599999999999909,-24.909999999996217,-121.59000000000015,405.94
2021-04-08,-1.990000000000009,-0.45999999999997954,0.3299999999999983,-0.38000000000000256,0.1700000000000017,-0.12000000000000455,1.3999999999999773,-6.200000000000273,-56.30000000000291,9.8799999999992,407.93
2021-04-09,-0.45999999999997954,-2.4600000000000364,-0.10999999999999943,-0.12999999999999545,0.13000000000000256,0.3299999999999983,1.0699999999999932,-28.599999999999454,-248.86999999999534,-67.43000000000029,408.39
2021-04-12,-2.4600000000000364,-0.67999999999995,0.6499999999999986,0.11999999999999744,-0.15000000000000568,-0.0799999999999983,-1.5699999999999932,-5.400000000000546,53.89999999999418,-48.01000000000022,410.85
2021-04-13,-0.67999999999995,-1.3000000000000114,-0.480000000000004,0.21999999999999886,-0.010000000000005116,0.2600000000000051,-0.25,-11.5,52.2100000000064,-101.6299999999992,411.53
2021-04-14,-1.3000000000000114,-0.910000000000025,-1.1899999999999977,-0.37999999999999545,-0.20000000000000284,-0.3200000000000074,-2.9600000000000364,1.800000000000182,-119.58000000000175,20.850000000000364,412.83
2021-04-15,-0.910000000000025,-3.509999999999991,0.46000000000000085,-0.20000000000000284,-0.28000000000000114,-0.05000000000001137,-0.5400000000000205,-34.30000000000018,-269.63000000000466,-75.88000000000102,413.74
2021-04-16,-3.509999999999991,0.9900000000000091,-0.38000000000000256,0.07000000000000028,-0.11999999999999744,0.19999999999998863,1.6200000000000045,-5.699999999999818,-124.21999999999389,74.53000000000065,417.25
2021-04-19,0.9900000000000091,2.349999999999966,-0.4799999999999969,0.29999999999999716,0.5200000000000031,1.240000000000009,0.6800000000000068,20.600000000000364,148.1999999999971,90.1200000000008,416.26
2021-04-20,2.349999999999966,2.400000000000034,0.509999999999998,0.5700000000000003,0.14000000000000057,0.19000000000001194,1.3199999999999932,30.800000000000182,225.87999999999738,148.6899999999987,413.91
2021-04-21,2.400000000000034,-4.3799999999999955,-0.7199999999999989,-0.5599999999999952,-0.20000000000000284,-0.5600000000000023,0.4000000000000341,-42.100000000000364,-301.57999999999447,-206.79999999999927,411.51
2021-04-22,-4.3799999999999955,3.019999999999982,-0.060000000000002274,0.3500000000000014,-0.10999999999999943,-0.2400000000000091,-0.6500000000000341,31.699999999999818,305.3600000000006,91.19999999999891,415.89
2021-04-23,3.019999999999982,-4.569999999999993,-0.27999999999999403,-0.7800000000000011,-0.05000000000000426,0.1699999999999875,-0.25,-46.19999999999982,-239.7100000000064,-191.0099999999984,412.87
2021-04-26,-4.569999999999993,-0.4900000000000091,0.17999999999999972,-0.060000000000002274,0.1700000000000017,0.8500000000000085,-0.30000000000001137,-3.199999999999818,112.10000000000582,-118.53000000000065,417.44
2021-04-27,-0.4900000000000091,0.12000000000000455,-0.23000000000000398,-0.36999999999999744,0.020000000000003126,0.04999999999999716,0.34000000000003183,3.0999999999994543,71.66999999999825,88.1299999999992,417.93
2021-04-28,0.12000000000000455,-2.509999999999991,-0.75,-0.28000000000000114,-0.05000000000000426,-0.14999999999999147,-3.3700000000000045,-21.0,4.819999999999709,-121.72999999999956,417.81
2021-04-29,-2.509999999999991,2.6899999999999977,0.5900000000000034,-0.1600000000000037,0.36000000000000654,0.3500000000000085,2.5200000000000387,8.0,-133.11000000000058,233.78000000000065,420.32
2021-04-30,2.6899999999999977,-1.8000000000000114,0.46000000000000085,-0.18999999999999773,-0.4099999999999966,-0.4899999999999949,-1.240000000000009,6.100000000000364,83.86000000000058,-61.04000000000087,417.63
2021-05-03,-1.8000000000000114,3.3600000000000136,0.36999999999999744,0.28999999999999915,0.6899999999999977,0.5600000000000023,2.6299999999999955,13.0,-175.30999999999767,257.2600000000002,419.43
2021-05-04,3.3600000000000136,-1.3100000000000023,-0.45000000000000284,-0.5600000000000023,-0.6099999999999994,-0.5100000000000051,-2.109999999999957,1.8999999999996362,-83.79000000000087,43.38000000000102,416.07
2021-05-05,-1.3100000000000023,1.5500000000000114,-0.8599999999999994,-0.3399999999999963,-0.12999999999999545,0.0,0.27000000000003865,8.0,-81.12000000000262,173.29999999999927,417.38
2021-05-06,1.5500000000000114,-4.060000000000002,-0.8500000000000014,0.030000000000001137,-0.21000000000000085,0.04999999999999716,-2.8500000000000227,-41.19999999999982,-333.1599999999962,-165.26000000000022,415.83
2021-05-07,-4.060000000000002,-2.6100000000000136,-0.8399999999999963,-0.8299999999999983,0.04000000000000625,-0.46999999999999886,1.4099999999999682,-18.0,-207.0,35.5,419.89
2021-05-10,-2.6100000000000136,9.399999999999977,1.0399999999999991,0.6099999999999994,0.7999999999999972,1.6000000000000085,6.060000000000002,78.0,212.52999999999884,571.7399999999998,422.5
2021-05-11,9.399999999999977,1.8700000000000045,-0.5300000000000011,0.0,0.25,1.2399999999999949,5.079999999999984,19.699999999999818,366.3399999999965,-99.63999999999942,413.1
2021-05-12,1.8700000000000045,4.160000000000025,0.8100000000000023,0.8099999999999952,-0.240000000000002,0.05000000000001137,-3.0299999999999727,55.600000000000364,581.6600000000035,64.54999999999927,411.23
2021-05-13,4.160000000000025,-6.139999999999986,-0.5799999999999983,-0.9399999999999977,-0.5799999999999983,-0.7199999999999989,-3.259999999999991,-54.600000000000364,-426.1200000000026,-104.70999999999913,407.07
2021-05-14,-6.139999999999986,-2.180000000000007,0.35999999999999943,-0.259999999999998,0.25,0.5900000000000034,1.7600000000000477,-40.29999999999927,-324.4300000000003,-113.14999999999964,413.21
2021-05-17,-2.180000000000007,-0.410000000000025,-0.740000000000002,-0.1600000000000037,-0.19999999999999574,-1.1299999999999955,-0.9800000000000182,4.0,24.110000000000582,-48.100000000000364,415.39
2021-05-18,-0.410000000000025,8.879999999999995,0.3999999999999986,0.9299999999999997,0.7700000000000031,0.5300000000000011,5.560000000000002,67.5,405.3700000000026,338.7099999999991,415.8
2021-05-19,8.879999999999995,-4.8799999999999955,-0.10000000000000142,-0.259999999999998,-0.4200000000000017,-0.3299999999999983,-1.5299999999999727,-23.600000000000364,39.50999999999476,-278.4399999999987,406.92
2021-05-20,-4.8799999999999955,-5.069999999999993,0.10999999999999943,-0.10999999999999943,-0.10999999999999943,-0.37999999999999545,-1.599999999999966,-46.600000000000364,-215.61000000000058,-259.5600000000013,411.8
2021-05-21,-5.069999999999993,-0.46999999999997044,0.240000000000002,-0.38000000000000256,-0.19000000000000483,-0.1799999999999926,-2.3600000000000136,-1.5999999999994543,-131.95999999999913,58.98000000000138,416.87
2021-05-24,-0.46999999999997044,-2.990000000000009,-0.7199999999999989,-0.07000000000000028,-0.22999999999999687,-0.06999999999999318,-1.5500000000000114,-35.69999999999982,-174.79000000000087,-164.33000000000175,417.34
2021-05-25,-2.990000000000009,1.4599999999999795,0.7000000000000028,0.28999999999999915,0.20000000000000284,-0.13000000000000966,-0.6800000000000068,14.299999999999272,92.32000000000698,27.600000000000364,420.33
2021-05-26,1.4599999999999795,-1.3000000000000114,-0.6500000000000057,-0.30999999999999517,-0.14999999999999858,-0.060000000000002274,0.45999999999997954,-10.299999999999272,-96.13000000000466,-48.63999999999942,418.87
2021-05-27,-1.3000000000000114,-0.8000000000000114,-0.39000000000000057,-0.2600000000000051,-0.13999999999999346,-0.4300000000000068,-1.2300000000000182,-8.900000000000546,-126.02999999999884,-49.469999999999345,420.17
2021-05-28,-0.8000000000000114,-1.599999999999966,-1.8599999999999994,-0.27999999999999403,-0.5900000000000034,0.01999999999999602,-1.3700000000000045,-5.699999999999818,-25.69000000000233,-37.01000000000022,420.97
2021-06-01,-1.599999999999966,2.1999999999999886,0.060000000000002274,0.02999999999999403,0.07000000000000028,-0.6099999999999994,-0.4300000000000068,9.699999999999818,-30.43000000000029,85.81999999999971,422.57
2021-06-02,2.1999999999999886,2.519999999999982,-0.6899999999999977,0.18000000000000682,0.3200000000000003,0.010000000000005116,2.910000000000025,15.400000000000546,64.31000000000495,87.48999999999978,420.37
2021-06-03,2.519999999999982,-2.8999999999999773,-0.5799999999999983,-0.2600000000000051,-0.23999999999999488,-0.6000000000000085,-1.8500000000000227,-14.700000000000728,-68.38000000000466,-41.5,417.85
2021-06-04,-2.8999999999999773,-1.839999999999975,0.0,-0.10999999999999943,-0.1600000000000037,-0.21999999999999886,0.5500000000000114,-23.199999999999818,-147.50999999999476,-105.56999999999971,420.75
2021-06-07,-1.839999999999975,-0.5200000000000387,-0.19000000000000483,0.5200000000000031,-0.03999999999999915,0.11999999999999034,-1.8000000000000114,-4.5,120.36000000000058,-143.5,422.59
2021-06-08,-0.5200000000000387,-0.06999999999999318,0.020000000000003126,0.03999999999999915,-0.030000000000001137,0.20000000000000284,-1.410000000000025,0.8000000000001819,19.679999999993015,-33.909999999999854,423.11
2021-06-09,-0.06999999999999318,0.22000000000002728,0.6099999999999994,-0.10999999999999943,0.5600000000000023,0.1799999999999926,-0.3499999999999659,4.399999999999636,123.65000000000146,46.350000000000364,423.18
2021-06-10,0.22000000000002728,-1.240000000000009,0.21999999999999886,0.6899999999999977,-0.09999999999999432,-0.010000000000005116,-0.009999999999990905,-14.299999999999272,2.7000000000043656,-96.97000000000116,422.96
2021-06-11,-1.240000000000009,-0.2300000000000182,-0.10999999999999943,-0.10000000000000142,-0.00999999999999801,0.10999999999999943,-0.4399999999999977,-5.400000000000546,27.290000000000873,-52.61999999999898,424.2
2021-06-14,-0.2300000000000182,-0.9900000000000091,0.0799999999999983,0.3100000000000023,-0.00999999999999801,-0.2600000000000051,0.3599999999999568,-7.0,75.41999999999825,-83.17000000000007,424.43
2021-06-15,-0.9900000000000091,0.7900000000000205,-0.12999999999999545,0.060000000000002274,0.04999999999999716,-0.07000000000000739,-0.4800000000000182,6.400000000000546,88.61999999999534,81.09000000000015,425.42
2021-06-16,0.7900000000000205,2.9599999999999795,0.04999999999999716,-0.2700000000000031,0.3200000000000003,0.3100000000000023,1.0399999999999636,28.5,294.1000000000058,86.42000000000007,424.63
2021-06-17,2.9599999999999795,4.580000000000041,0.17999999999999972,1.7700000000000031,0.8800000000000026,1.4199999999999875,1.7100000000000364,15.599999999999454,391.6800000000003,-97.80000000000109,421.67
2021-06-18,4.580000000000041,0.2899999999999636,0.28999999999999915,0.17999999999999972,-0.3399999999999963,-0.06999999999999318,0.19999999999998863,31.400000000000546,310.6299999999974,49.51000000000022,417.09
2021-06-21,0.2899999999999636,-4.050000000000011,-0.10999999999999943,-0.5500000000000043,0.14999999999999858,-0.060000000000002274,0.20999999999997954,-51.20000000000073,-560.489999999998,-90.8700000000008,416.8
2021-06-22,-4.050000000000011,-2.339999999999975,-0.7899999999999991,-0.00999999999999801,0.07000000000000028,0.4900000000000091,0.060000000000002274,-24.699999999999818,-75.9800000000032,-125.08999999999833,420.85
2021-06-23,-2.339999999999975,-1.6999999999999886,-0.2700000000000031,-0.25,-0.5800000000000054,-0.4000000000000057,-1.990000000000009,-7.699999999999818,14.62999999999738,-93.88000000000102,423.19
2021-06-24,-1.6999999999999886,-1.009999999999991,-0.4399999999999977,-0.4299999999999997,-0.09000000000000341,-0.3400000000000034,-0.5800000000000409,-17.399999999999636,-394.18999999999505,-43.54999999999927,424.89
2021-06-25,-1.009999999999991,-1.2700000000000387,0.8100000000000023,-0.17999999999999972,0.18999999999999773,0.23000000000000398,-1.32000000000005,-10.5,-100.0,-17.0,425.9
2021-06-28,-1.2700000000000387,-0.7099999999999795,0.17999999999999972,0.00999999999999801,-0.19000000000000483,-0.21999999999999886,0.18000000000000682,-8.300000000000182,89.20999999999913,-91.38000000000102,427.17
2021-06-29,-0.7099999999999795,0.6700000000000159,0.6299999999999955,0.4299999999999997,0.5300000000000011,0.6799999999999926,0.160000000000025,2.5999999999994543,48.150000000001455,-0.6599999999998545,427.88
2021-06-30,0.6700000000000159,-1.660000000000025,-0.35999999999999943,-0.44999999999999574,-0.14000000000000057,0.27000000000001023,0.36000000000001364,-10.099999999999454,-216.58000000000175,16.159999999999854,427.21
2021-07-01,-1.660000000000025,-2.8000000000000114,0.480000000000004,-0.10999999999999943,0.01999999999999602,-0.29000000000000625,-1.9499999999999886,-25.900000000000546,-135.09999999999854,-89.28999999999905,428.87
2021-07-02,-2.8000000000000114,-2.0500000000000114,-0.010000000000005116,0.03999999999999915,0.0,0.0,-0.6200000000000045,-29.899999999999636,-147.74000000000524,-78.56999999999971,431.67
2021-07-03,-2.0500000000000114,0.0,0.0,0.0,0.0,0.0,-0.6200000000000045,-29.899999999999636,-147.74000000000524,-78.56999999999971,433.72
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000000000045,-29.899999999999636,-147.74000000000524,-78.56999999999971,433.72
2021-07-05,0.0,-0.05999999999994543,1.1300000000000026,0.0899999999999963,0.09000000000000341,0.0,-0.6200000000000045,-29.899999999999636,-147.74000000000524,-78.56999999999971,433.72
2021-07-06,-0.05999999999994543,0.1199999999999477,0.480000000000004,0.7100000000000009,-0.14000000000000057,-0.010000000000005116,-2.259999999999991,5.5,185.99000000000524,-91.8700000000008,433.78
2021-07-07,0.1199999999999477,4.880000000000052,0.6899999999999977,0.3100000000000023,0.8500000000000014,1.2099999999999937,5.2099999999999795,29.899999999999636,35.15999999999622,344.21999999999935,433.66
2021-07-08,4.880000000000052,-3.75,-0.3999999999999986,-0.37000000000000455,-0.6700000000000017,-1.3599999999999994,0.5999999999999659,-8.299999999999272,111.5,-169.22999999999956,428.78
2021-07-09,-3.75,-2.900000000000034,-0.21000000000000085,-0.28999999999999915,-0.07000000000000028,0.11000000000001364,-1.4399999999999977,-43.0,-379.23999999999796,-165.4300000000003,432.53
2021-07-12,-2.900000000000034,-0.8100000000000023,-0.5500000000000043,-0.46000000000000085,0.22999999999999687,0.009999999999990905,0.3900000000000432,-8.700000000000728,-123.20999999999913,28.730000000001382,435.43
2021-07-13,-0.8100000000000023,-1.1599999999999682,-1.3599999999999994,0.2600000000000051,-0.240000000000002,-0.39000000000000057,-2.409999999999968,1.0,39.12999999999738,-65.77000000000044,436.24
2021-07-14,-1.1599999999999682,2.589999999999975,0.3100000000000023,0.5499999999999972,0.5500000000000043,0.8700000000000045,0.08999999999997499,11.100000000000364,-3.9799999999959255,145.11999999999898,437.4
2021-07-15,2.589999999999975,-1.1999999999999886,0.17999999999999972,-0.6700000000000017,0.060000000000002274,0.22999999999998977,-0.8799999999999955,1.6000000000003638,-83.13000000000466,38.27000000000044,434.81
2021-07-16,-1.1999999999999886,9.819999999999993,1.6799999999999997,1.3900000000000006,1.0,0.539999999999992,3.5500000000000114,71.0,479.4599999999991,361.53000000000065,436.01
2021-07-19,9.819999999999993,0.5099999999999909,0.9100000000000037,0.3500000000000014,0.0899999999999963,-0.269999999999996,-0.9599999999999795,31.299999999999272,546.6900000000023,-94.47999999999956,426.19
2021-07-20,0.5099999999999909,-6.659999999999968,-0.7800000000000011,-1.2000000000000028,-0.490000000000002,0.09000000000000341,0.4399999999999977,-66.0,-575.1699999999983,-178.29000000000087,425.68
